106,106,36.8125,-94.0625,Daily_36.8125_-94.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-94.0625.txt
107,107,36.8125,-93.9375,Daily_36.8125_-93.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-93.9375.txt
108,108,36.8125,-93.8125,Daily_36.8125_-93.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-93.8125.txt
109,109,36.8125,-93.6875,Daily_36.8125_-93.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-93.6875.txt
110,110,36.8125,-93.5625,Daily_36.8125_-93.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-93.5625.txt
111,111,36.8125,-93.4375,Daily_36.8125_-93.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-93.4375.txt
112,112,36.8125,-93.3125,Daily_36.8125_-93.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-93.3125.txt
113,113,36.8125,-93.1875,Daily_36.8125_-93.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-93.1875.txt
114,114,36.8125,-93.0625,Daily_36.8125_-93.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-93.0625.txt
115,115,36.8125,-92.9375,Daily_36.8125_-92.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-92.9375.txt
116,116,36.8125,-92.8125,Daily_36.8125_-92.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-92.8125.txt
117,117,36.8125,-92.6875,Daily_36.8125_-92.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-92.6875.txt
118,118,36.8125,-92.5625,Daily_36.8125_-92.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-92.5625.txt
119,119,36.8125,-92.4375,Daily_36.8125_-92.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-92.4375.txt
120,120,36.8125,-92.3125,Daily_36.8125_-92.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-92.3125.txt
121,121,36.8125,-92.1875,Daily_36.8125_-92.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-92.1875.txt
122,122,36.8125,-92.0625,Daily_36.8125_-92.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-92.0625.txt
123,123,36.8125,-91.9375,Daily_36.8125_-91.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-91.9375.txt
124,124,36.8125,-91.8125,Daily_36.8125_-91.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-91.8125.txt
125,125,36.8125,-91.6875,Daily_36.8125_-91.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-91.6875.txt
126,126,36.8125,-91.5625,Daily_36.8125_-91.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-91.5625.txt
127,127,36.8125,-91.4375,Daily_36.8125_-91.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-91.4375.txt
128,128,36.8125,-91.3125,Daily_36.8125_-91.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-91.3125.txt
129,129,36.8125,-91.1875,Daily_36.8125_-91.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-91.1875.txt
130,130,36.8125,-91.0625,Daily_36.8125_-91.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-91.0625.txt
131,131,36.8125,-90.9375,Daily_36.8125_-90.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-90.9375.txt
132,132,36.8125,-90.8125,Daily_36.8125_-90.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-90.8125.txt
133,133,36.8125,-90.6875,Daily_36.8125_-90.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-90.6875.txt
134,134,36.8125,-90.5625,Daily_36.8125_-90.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-90.5625.txt
135,135,36.8125,-90.4375,Daily_36.8125_-90.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-90.4375.txt
136,136,36.8125,-90.3125,Daily_36.8125_-90.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-90.3125.txt
137,137,36.8125,-90.1875,Daily_36.8125_-90.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-90.1875.txt
138,138,36.8125,-90.0625,Daily_36.8125_-90.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-90.0625.txt
139,139,36.8125,-89.9375,Daily_36.8125_-89.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-89.9375.txt
140,140,36.8125,-89.8125,Daily_36.8125_-89.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-89.8125.txt
141,141,36.8125,-89.6875,Daily_36.8125_-89.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-89.6875.txt
142,142,36.8125,-89.5625,Daily_36.8125_-89.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-89.5625.txt
143,143,36.8125,-89.4375,Daily_36.8125_-89.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-89.4375.txt
144,144,36.8125,-89.3125,Daily_36.8125_-89.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.8125_-89.3125.txt
145,145,36.9375,-94.5625,Daily_36.9375_-94.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-94.5625.txt
146,146,36.9375,-94.4375,Daily_36.9375_-94.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-94.4375.txt
